dateTime,Relative_humidity_room,Meteo_Rain,Meteo_Wind,Meteo_Sun_light_in_west_facade,Meteo_Sun_light_in_east_facade,Meteo_Sun_irradiance,Outdoor_relative_humidity_Sensor,Indoor_temperature_room
2012-03-13 16:25:00,48.6373,0.0,2.234,81259.2,7160.83,322.187,52.4,19.93
2012-03-13 16:26:00,49.5627,0.0,0.0,0.0,0.0,-3.316,62.9493,17.508
2012-03-13 16:27:00,49.1253,0.0,1.40667,14482.8,73490.4,331.712,62.9787,14.8933
2012-03-13 16:28:00,42.568,0.0,3.72133,82690.0,7454.72,327.36,39.1707,22.656
2012-03-13 16:29:00,45.7627,0.0,0.394667,0.0,0.0,-3.44667,52.3653,20.4853
2012-03-13 16:30:00,43.344,0.0,2.332,15086.3,77679.3,353.109,49.7253,17.9067
2012-03-13 16:31:00,39.6133,0.0,1.59,78588.6,6831.1,271.723,45.072,23.2
2012-03-13 16:32:00,43.152,0.0,0.0,0.0,0.0,-3.44667,57.7253,19.2087
2012-03-13 16:33:00,40.2613,0.0,0.0,15451.5,75502.9,361.685,55.1733,17.0253
2012-03-13 16:34:00,41.5227,0.0,1.498,82580.8,7081.98,285.024,43.544,22.5613
2012-03-13 16:35:00,43.9893,0.0,0.0,0.0,0.0,-3.316,63.152,19.7033
2012-03-13 16:36:00,44.4027,0.0,0.736667,15773.7,76567.9,374.293,66.8533,18.1873
2012-03-13 16:37:00,47.2453,0.0,1.94733,80074.1,8257.54,298.368,60.304,20.792
2012-03-13 16:38:00,49.5813,0.0,0.0,0.0,0.0,-3.36867,68.024,17.516
2012-03-13 16:39:00,46.856,0.0,0.254,15487.0,74874.9,368.811,60.4853,14.3753
2012-03-13 16:40:00,48.6827,0.0,2.252,72562.0,6680.58,264.043,52.9867,19.8893
2012-03-13 16:41:00,49.5653,0.0,0.0,0.0,0.0,-3.316,63.3387,17.4033
2012-03-13 16:42:00,48.624,0.0,1.52333,15351.1,74653.7,381.845,63.0533,14.9893
2012-03-13 16:43:00,42.7093,0.0,2.726,76671.7,7146.5,277.056,39.292,22.6987
2012-03-13 16:44:00,45.5707,0.0,1.25267,0.0,0.0,-3.38133,50.4773,20.392
2012-03-13 16:45:00,43.1947,0.0,2.72267,15860.4,78118.9,402.603,49.496,17.9773
2012-03-13 16:46:00,39.084,0.0,1.94733,74555.4,6515.71,222.443,44.128,23.436
2012-03-13 16:47:00,43.1573,0.0,0.0,0.0,0.0,-3.44667,58.3413,19.0527
2012-03-13 16:48:00,39.98,0.0,0.0,17179.3,75882.5,406.677,56.2373,17.3987
2012-03-13 16:49:00,41.48,0.0,1.782,78711.5,6773.76,234.805,43.4693,22.484
2012-03-13 16:50:00,43.752,0.0,0.036,0.0,0.0,-3.38133,62.3547,19.684
2012-03-13 16:51:00,44.856,0.0,1.09467,17444.9,76895.6,421.973,65.648,18.0307
2012-03-13 16:52:00,47.5253,0.0,1.382,76382.2,7684.1,245.109,60.4747,20.732
2012-03-13 16:53:00,49.5573,0.0,0.0,0.0,0.0,-3.44667,67.768,17.42
2012-03-13 16:54:00,46.4667,0.0,0.350667,17021.6,74809.3,415.936,60.9333,14.472
2012-03-13 16:55:00,48.616,0.0,2.33333,67646.8,6336.51,215.595,53.6533,19.886
2012-03-13 16:56:00,49.5627,0.0,0.0,0.0,0.0,-3.25067,63.512,17.3527
2012-03-13 16:57:00,48.2827,0.0,1.534,16871.4,74869.4,429.867,62.912,15.1233
2012-03-13 16:58:00,42.7733,0.0,3.29,70320.1,6616.06,220.512,39.868,22.6933
2012-03-13 16:59:00,45.28,0.0,1.03867,0.0,0.0,-3.77333,49.7733,20.3007
2012-03-13 17:00:00,42.9173,0.0,2.12533,17421.7,77996.0,452.032,49.1067,18.0713
2012-03-13 17:01:00,38.3013,0.0,1.564,65830.9,5899.26,173.835,43.2747,23.668
2012-03-13 17:02:00,43.24,0.0,0.0,0.0,0.0,-3.18533,58.496,18.8973
2012-03-13 17:03:00,39.62,0.0,0.0,18683.9,76455.9,449.92,56.9333,17.7927
2012-03-13 17:04:00,41.0613,0.0,1.246,70421.2,6207.49,184.949,43.048,22.3867
2012-03-13 17:05:00,43.5173,0.0,0.426,0.0,0.0,-3.25067,61.8907,19.648
2012-03-13 17:06:00,45.0053,0.0,0.828,18720.1,76996.6,465.877,65.1947,18.04
2012-03-13 17:07:00,47.6827,0.0,1.56467,67827.0,6773.76,189.035,60.8907,20.676
2012-03-13 17:08:00,49.5333,0.0,0.0,0.0,0.0,-3.18533,67.4987,17.312
2012-03-13 17:09:00,46.16,0.0,0.372,18054.5,75462.0,460.885,61.392,14.594
2012-03-13 17:10:00,48.6373,0.0,2.186,60416.0,5827.58,173.125,54.2827,19.8467
2012-03-13 17:11:00,49.568,0.0,0.259333,0.0,0.0,-3.12,63.9253,17.2427
2012-03-13 17:12:00,47.9253,0.0,1.78467,17723.4,76363.1,477.205,62.672,15.3167
2012-03-13 17:13:00,42.7947,0.0,2.31933,63217.7,6293.5,180.037,40.2107,22.7213
2012-03-13 17:14:00,44.8587,0.0,1.44667,0.0,0.0,-3.44667,49.176,20.188
2012-03-13 17:15:00,42.6027,0.0,2.57,17831.9,79178.4,497.109,48.7413,18.274
2012-03-13 17:16:00,37.7867,0.0,1.544,40424.4,4243.46,101.244,43.6107,23.852
2012-03-13 17:17:00,43.2613,0.0,0.0,0.0,0.0,-3.18533,58.1013,18.734
2012-03-13 17:18:00,39.2147,0.0,0.192,17724.8,78654.1,495.829,56.792,18.2633
2012-03-13 17:19:00,40.8947,0.0,1.578,48251.2,4652.03,116.075,43.36,22.2987
2012-03-13 17:20:00,43.2747,0.0,1.09733,0.0,0.0,-3.25067,61.864,19.55
2012-03-13 17:21:00,45.0053,0.0,0.918667,17802.6,78946.3,509.952,64.7307,18.036
2012-03-13 17:22:00,47.76,0.0,1.77333,50734.4,5153.79,125.161,61.608,20.628
2012-03-13 17:23:00,49.504,0.0,0.0,0.0,0.0,-3.12,67.216,17.1813
2012-03-13 17:24:00,45.8933,0.0,0.467333,16906.9,76748.1,503.765,61.8773,14.7667
2012-03-13 17:25:00,48.504,0.0,2.188,46484.5,4594.69,119.069,55.1893,19.7767
2012-03-13 17:26:00,49.584,0.0,0.0,0.0,0.0,-3.316,64.3147,17.1433
2012-03-13 17:27:00,47.68,0.0,1.64733,16398.3,77310.6,521.323,62.0533,15.52
2012-03-13 17:28:00,42.9467,0.0,2.818,41916.4,4666.37,113.149,36.5533,22.7067
2012-03-13 17:29:00,44.4507,0.0,1.14267,0.0,0.0,-3.512,48.528,20.1073
2012-03-13 17:30:00,42.344,0.0,2.04667,16341.0,78785.2,536.832,48.1813,18.4667
2012-03-13 17:31:00,37.712,0.0,1.08867,3024.9,2229.25,24.6653,45.8293,24.0213
2012-03-13 17:32:00,43.2187,0.0,0.0,0.0,0.0,-3.18533,57.44,18.5833
2012-03-13 17:33:00,38.5987,0.0,0.174,15824.9,75707.7,533.163,55.752,18.712
2012-03-13 17:34:00,40.776,0.0,1.254,2788.35,2386.94,24.2627,44.864,22.1787
2012-03-13 17:35:00,43.2133,0.0,0.420667,0.0,0.0,-3.25067,65.3653,19.4333
2012-03-13 17:36:00,45.0507,0.0,0.663333,16547.8,74918.6,545.472,63.672,18.0753
2012-03-13 17:37:00,47.7947,0.0,1.622,2895.87,2652.16,27.412,62.4133,20.5493
2012-03-13 17:38:00,49.4187,0.0,0.0,0.0,0.0,-3.25067,66.544,17.0573
2012-03-13 17:39:00,45.632,0.0,0.160667,15509.5,74375.2,543.552,62.0853,14.9827
2012-03-13 17:40:00,48.5627,0.0,1.60667,3856.38,2300.93,31.1627,55.5547,19.7467
2012-03-13 17:41:00,49.5947,0.0,0.0,0.0,0.0,-3.18533,64.6,17.054
2012-03-13 17:42:00,47.5067,0.0,1.91667,14963.4,74528.1,561.003,61.2187,15.7787
2012-03-13 17:43:00,42.2,0.0,2.176,5074.94,2580.48,35.044,34.8293,22.7
2012-03-13 17:44:00,44.1253,0.0,1.12,0.0,0.0,-3.44667,48.1867,20.0
2012-03-13 17:45:00,42.1147,0.0,1.90467,15243.3,75983.5,578.475,47.9867,18.6693
2012-03-13 17:46:00,37.748,0.0,0.844667,2207.74,1576.96,15.57,47.0693,24.1413
2012-03-13 17:47:00,43.1653,0.0,0.0,0.0,0.0,-3.38133,57.5707,18.4167
2012-03-13 17:48:00,37.8773,0.0,0.440667,14361.9,72237.1,574.272,55.08,19.2667
2012-03-13 17:49:00,40.9387,0.0,1.41867,2085.89,1734.66,15.6347,48.3867,22.064
2012-03-13 17:50:00,43.272,0.0,0.326,0.0,0.0,-3.042,68.5467,19.382
2012-03-13 17:51:00,45.104,0.0,1.51933,15938.9,69296.1,560.405,63.792,18.166
2012-03-13 17:52:00,47.9973,0.0,0.963333,1806.34,1397.76,16.5447,62.8773,20.454
2012-03-13 17:53:00,49.36,0.0,0.113333,0.0,0.0,-3.25067,65.6107,16.9153
2012-03-13 17:54:00,45.4213,0.0,0.484667,14390.6,71142.1,579.541,61.856,15.1887
2012-03-13 17:55:00,48.5253,0.0,1.02733,2487.3,1290.24,18.6933,56.3173,19.684
2012-03-13 17:56:00,49.608,0.0,0.0746667,0.0,0.0,-3.12,64.744,16.9433
2012-03-13 17:57:00,47.3547,0.0,1.74533,13774.8,71071.1,596.779,60.4507,16.0433
2012-03-13 17:58:00,41.4773,0.0,2.26,4379.65,2630.66,28.7947,33.4947,22.672
2012-03-13 17:59:00,43.88,0.0,1.2,0.0,0.0,-3.44667,47.76,19.9493
2012-03-13 18:00:00,41.9573,0.0,2.24933,12419.8,64118.1,525.424,46.944,18.8907
2012-03-13 18:01:00,37.8373,0.0,1.442,1017.86,222.208,5.00933,49.5467,24.268
2012-03-13 18:02:00,43.16,0.0,0.0,0.0,0.0,-3.316,57.4293,18.2727
2012-03-13 18:03:00,37.096,0.0,0.764667,13043.0,67125.2,612.971,54.1627,19.8067
2012-03-13 18:04:00,41.44,0.0,0.780667,1103.87,473.088,5.62067,51.8347,21.952
2012-03-13 18:05:00,43.424,0.0,0.036,0.0,0.0,-3.12,69.3893,19.3153
2012-03-13 18:06:00,45.4587,0.0,1.15467,16104.8,55211.3,553.493,64.4,18.204
2012-03-13 18:07:00,48.2587,0.0,0.844,71.68,0.0,4.24067,63.6533,20.36
2012-03-13 18:08:00,49.2747,0.0,0.0,0.0,0.0,-3.18533,65.032,16.78
2012-03-13 18:09:00,45.368,0.0,1.05733,13344.1,65792.7,615.36,61.7013,15.438
2012-03-13 18:10:00,48.7467,0.0,1.38733,250.88,0.0,4.45,57.8533,19.6
2012-03-13 18:11:00,49.6133,0.0,0.0,0.0,0.0,-3.12,64.928,16.8427
2012-03-13 18:12:00,47.1787,0.0,2.32267,12656.0,64741.4,625.728,59.28,16.3513
2012-03-13 18:13:00,40.7747,0.0,1.93,2508.8,1419.26,13.6667,33.444,22.664
2012-03-13 18:14:00,43.7173,0.0,0.966667,0.0,0.0,-3.38133,47.4693,19.8933
2012-03-13 18:15:00,41.6667,0.0,2.31067,11761.0,61042.7,597.589,46.0267,19.124
2012-03-13 18:16:00,38.2173,0.0,0.969333,0.0,0.0,-2.93933,52.2027,24.38
2012-03-13 18:17:00,43.16,0.0,0.0,0.0,0.0,-3.12,57.3867,18.0973
2012-03-13 18:18:00,36.3373,0.0,0.392,11896.1,58480.0,641.6,53.416,20.3413
2012-03-13 18:19:00,42.048,0.0,0.650667,0.0,0.0,-2.58867,54.5067,21.8613
2012-03-13 18:20:00,43.5573,0.0,0.0,0.0,0.0,-3.12,69.824,19.3
2012-03-13 18:21:00,45.6427,0.0,1.27067,15063.7,59460.3,642.645,64.264,18.316
2012-03-13 18:22:00,48.392,0.0,0.931333,0.0,0.0,-2.74267,64.456,20.2733
2012-03-13 18:23:00,49.2507,0.0,0.0,0.0,0.0,-3.18533,64.5467,16.6573
2012-03-13 18:24:00,45.384,0.0,0.958667,12420.4,57445.0,645.909,61.672,15.684
2012-03-13 18:25:00,49.048,0.0,1.17333,0.0,0.0,-2.31267,60.28,19.542
2012-03-13 18:26:00,49.6293,0.0,0.0493333,0.0,0.0,-3.18533,65.0453,16.722
2012-03-13 18:27:00,47.168,0.0,2.17733,11623.8,56890.7,662.464,57.7653,16.6787
2012-03-13 18:28:00,40.2133,0.0,1.706,430.08,0.0,-0.949333,33.3893,22.62
2012-03-13 18:29:00,43.6267,0.0,0.878,0.0,0.0,-3.512,47.2507,19.7733
2012-03-13 18:30:00,41.4587,0.0,1.666,11580.1,58004.8,682.752,45.2693,19.3593
2012-03-13 18:31:00,39.356,0.0,0.798667,0.0,0.0,-3.904,53.8053,24.0707
2012-03-13 18:32:00,43.16,0.0,0.0,0.0,0.0,-3.316,57.3787,17.9533
2012-03-13 18:33:00,36.7587,0.0,0.909333,11179.3,48507.6,667.733,52.92,20.8453
2012-03-13 18:34:00,42.7947,0.0,1.11733,0.0,0.0,-3.64267,56.8587,21.74
2012-03-13 18:35:00,43.5893,0.0,0.0386667,0.0,0.0,-3.25067,69.8427,19.2733
2012-03-13 18:36:00,45.512,0.0,1.62067,13868.4,50675.7,670.485,64.024,18.4647
2012-03-13 18:37:00,48.64,0.0,0.908667,0.0,0.0,-3.57733,65.064,20.1627
2012-03-13 18:38:00,49.1707,0.0,0.0,0.0,0.0,-3.25067,64.2693,16.53
2012-03-13 18:39:00,45.4133,0.0,1.47733,11680.4,47625.6,676.736,61.1787,15.9567
2012-03-13 18:40:00,49.2453,0.0,0.287333,0.0,0.0,-3.44667,61.3787,19.4533
2012-03-13 18:41:00,49.6267,0.0,0.325333,0.0,0.0,-3.12,64.88,16.6233
2012-03-13 18:42:00,47.0773,0.0,1.88533,10893.3,46981.1,693.973,57.1387,17.0093
2012-03-13 18:43:00,39.6293,0.0,1.34267,0.0,0.0,-3.96933,33.5227,22.58
2012-03-13 18:44:00,43.512,0.0,1.16867,0.0,0.0,-3.38133,47.2347,19.74
2012-03-13 18:45:00,41.0387,0.0,2.67933,10835.3,46900.6,710.528,43.9413,19.612
2012-03-13 18:46:00,40.1587,0.0,0.228,0.0,0.0,-3.708,54.928,23.588
2012-03-13 18:47:00,43.176,0.0,0.0,0.0,0.0,-3.12,57.3493,17.8173
2012-03-13 18:48:00,39.972,0.0,1.20267,10685.4,36554.1,692.011,52.8747,21.452
2012-03-13 18:49:00,43.52,0.0,0.821333,0.0,0.0,-3.708,58.408,21.624
2012-03-13 18:50:00,43.5947,0.0,0.529333,0.0,0.0,-3.18533,70.5147,19.2267
2012-03-13 18:51:00,45.3813,0.0,1.35267,13251.2,39370.8,700.224,63.7493,18.6193
2012-03-13 18:52:00,48.8453,0.0,0.358,0.0,0.0,-3.512,65.5947,20.0473
2012-03-13 18:53:00,49.0347,0.0,0.0,0.0,0.0,-3.18533,63.6053,16.384
2012-03-13 18:54:00,45.5093,0.0,1.452,10971.8,36177.2,707.541,60.432,16.244
2012-03-13 18:55:00,49.5893,0.0,0.41,0.0,0.0,-3.64267,62.1067,19.3887
2012-03-13 18:56:00,49.6293,0.0,0.0,0.0,0.0,-3.25067,65.1867,16.53
2012-03-13 18:57:00,47.0107,0.0,2.11267,10314.8,35005.8,716.501,55.9973,17.3733
2012-03-13 18:58:00,39.472,0.0,0.994,0.0,0.0,-3.96933,33.4773,22.5453
2012-03-13 18:59:00,43.4773,0.0,1.334,0.0,0.0,-3.44667,47.1653,19.65
2012-03-13 19:00:00,40.844,0.0,1.53733,10235.9,34757.3,735.403,43.1787,19.896
2012-03-13 19:01:00,40.752,0.0,0.324,0.0,0.0,-3.64267,55.752,23.2867
2012-03-13 19:02:00,43.1653,0.0,0.0,0.0,0.0,-3.18533,56.8533,17.654
2012-03-13 19:03:00,40.688,0.0,1.49733,10157.1,25960.4,718.251,52.696,21.788
2012-03-13 19:04:00,44.056,0.0,0.563333,0.0,0.0,-3.77333,59.5707,21.496
2012-03-13 19:05:00,43.712,0.0,0.106,0.0,0.0,-3.18533,70.3573,19.1367
2012-03-13 19:06:00,45.3013,0.0,1.58267,12836.2,29567.7,734.891,63.4907,18.7947
2012-03-13 19:07:00,48.9307,0.0,0.114667,0.0,0.0,-3.38133,66.0533,19.9367
2012-03-13 19:08:00,48.8267,0.0,0.0,0.0,0.0,-3.18533,62.8187,16.29
2012-03-13 19:09:00,45.552,0.0,2.028,10485.4,26393.3,733.995,60.2453,16.558
2012-03-13 19:10:00,49.9173,0.0,0.0,0.0,0.0,-3.512,62.6507,19.328
2012-03-13 19:11:00,49.6507,0.0,0.332,0.0,0.0,-3.18533,65.528,16.4233
2012-03-13 19:12:00,46.8933,0.0,2.174,9899.01,25017.0,738.389,54.912,17.7327
2012-03-13 19:13:00,39.4827,0.0,0.717333,0.0,0.0,-3.83867,33.5253,22.46
2012-03-13 19:14:00,43.296,0.0,1.088,0.0,0.0,-3.512,47.2827,19.5467
2012-03-13 19:15:00,40.412,0.0,1.45267,9741.31,24802.6,758.741,42.552,20.1787
2012-03-13 19:16:00,41.2507,0.0,0.716,0.0,0.0,-3.708,56.0213,23.032
2012-03-13 19:17:00,43.104,0.0,0.168,0.0,0.0,-3.18533,56.6053,17.5153
2012-03-13 19:18:00,41.2693,0.0,1.868,9640.96,19033.4,741.12,52.0427,21.836
2012-03-13 19:19:00,44.496,0.0,0.08,0.0,0.0,-3.77333,60.184,21.3867
2012-03-13 19:20:00,44.0027,0.0,0.0,0.0,0.0,-3.18533,70.4267,19.13
2012-03-13 19:21:00,45.1173,0.0,1.31133,12305.1,22515.7,755.2,63.16,18.9613
2012-03-13 19:22:00,49.0907,0.0,0.106667,0.0,0.0,-3.57733,66.6827,19.856
2012-03-13 19:23:00,48.7893,0.0,0.0,0.0,0.0,-3.18533,62.4693,16.1487
2012-03-13 19:24:00,45.6187,0.0,2.02,10243.1,19923.6,746.667,60.0373,16.844
2012-03-13 19:25:00,50.1147,0.0,0.0,0.0,0.0,-3.512,62.912,19.2867
2012-03-13 19:26:00,49.6933,0.0,0.129333,0.0,0.0,-3.12,65.6533,16.326
2012-03-13 19:27:00,46.7067,0.0,2.01667,9633.79,18791.8,761.344,54.1093,18.0813
2012-03-13 19:28:00,39.616,0.0,0.67,0.0,0.0,-3.96933,33.684,22.4147
2012-03-13 19:29:00,43.1653,0.0,1.05667,0.0,0.0,-3.316,47.4107,19.478
2012-03-13 19:30:00,40.0307,0.0,1.85467,9218.05,18419.0,774.699,41.9173,20.4807
2012-03-13 19:31:00,41.616,0.0,0.110667,0.0,0.0,-3.904,56.584,22.7747
2012-03-13 19:32:00,42.872,0.0,0.508,0.0,0.0,-3.10733,56.2693,17.3267
2012-03-13 19:33:00,39.4267,0.0,1.93467,9411.58,15601.0,754.987,52.0773,21.6173
2012-03-13 19:34:00,44.944,0.0,0.052,0.0,0.0,-3.512,61.1787,21.2507
2012-03-13 19:35:00,44.0053,0.0,0.182,0.0,0.0,-3.25067,70.8453,19.1133
2012-03-13 19:36:00,44.9867,0.0,1.60533,12133.0,18776.7,765.781,62.84,19.1713
2012-03-13 19:37:00,49.2693,0.0,0.036,0.0,0.0,-3.57733,66.9307,19.7567
2012-03-13 19:38:00,48.752,0.0,0.0,0.0,0.0,-3.18533,62.2507,16.032
2012-03-13 19:39:00,45.7893,0.0,2.04867,10250.2,16734.2,756.736,60.2213,17.142
2012-03-13 19:40:00,50.2453,0.0,0.0933333,0.0,0.0,-3.44667,62.8693,19.184
2012-03-13 19:41:00,49.6507,0.0,0.861333,0.0,0.0,-3.18533,65.8667,16.2247
2012-03-13 19:42:00,46.5013,0.0,1.95867,9504.77,15587.3,764.416,52.68,18.462
2012-03-13 19:43:00,39.6427,0.0,0.166,0.0,0.0,-3.904,33.9613,22.344
2012-03-13 19:44:00,43.312,0.0,1.24867,0.0,0.0,-3.38133,48.0827,19.4033
2012-03-13 19:45:00,39.8147,0.0,2.16667,9003.01,15330.0,790.699,41.2373,20.74
